DATE,0,1,2,3,4,5,6,7,8,9,Average
2017-07-09,0.02,,0.44,0.55,0.37,,0.59,0.69,,0.07,0.44333333333333336
2017-07-10,0.0,0.22,0.0,0.01,2.03,,1.65,1.11,0.0,0.01,0.6275
2017-07-11,,0.59,,0.02,4.65,0.98,0.96,4.58,0.0,0.33,1.682857142857143
2017-07-12,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2017-07-13,0.0,,,,,,,,,,0.0
2017-07-14,,,,0.86,,,,,0.0,,0.43
2017-07-15,1.73,0.1,0.0,0.02,1.08,,1.03,0.23,0.0,,0.5237499999999999
2017-07-16,2.24,0.39,0.0,0.15,1.48,,0.01,0.34,0.03,,0.5800000000000001
2017-07-17,0.0,,0.01,0.0,0.0,,0.0,0.0,,,0.0016666666666666668
2017-07-18,,,,0.91,0.39,,0.31,0.01,,0.31,0.405
2017-07-19,,,,0.0,0.0,,0.0,0.0,,0.01,0.0
2017-07-20,,,,,,,,,,0.0,
2017-07-21,,,,,,,,,,,
2017-07-22,,0.83,,,0.02,,,0.06,0.04,,0.2375
2017-07-23,,0.43,0.0,,1.54,,,2.45,0.02,,0.8879999999999999
2017-07-24,0.8,0.12,0.16,,3.74,,0.05,0.66,0.16,,0.812857142857143
2017-07-25,0.48,0.1,0.59,,0.1,,1.11,0.19,0.87,0.15,0.4914285714285715
2017-07-26,0.0,,,,0.0,,0.0,0.0,,0.04,0.0
2017-07-27,,,,,,,,,,0.0,
2017-07-28,0.57,0.18,,,0.39,,,0.94,0.08,,0.43200000000000005
2017-07-29,,0.2,1.08,,0.08,,0.5,0.0,0.0,,0.31
2017-07-30,,,,,0.0,,0.0,0.0,,,0.0
2017-07-31,0.91,0.08,,0.01,0.02,,0.0,,,,0.20400000000000001
2017-08-01,,0.0,0.08,1.37,0.2,,1.5,,0.0,0.11,0.525
2017-08-02,,0.02,,0.0,0.0,,0.0,,,0.0,0.005
2017-08-03,,,,,,,0.0,,,,0.0
2017-08-04,,,,,,,,,,,
2017-08-05,,,,,,,,,,,
2017-08-06,,,,,,,,,,,
2017-08-07,,0.24,,,0.2,,,0.05,,,0.16333333333333333
2017-08-08,,,,,0.0,2.32,,0.0,0.59,,0.7274999999999999
2017-08-09,,0.65,0.39,0.04,0.0,0.47,0.79,,0.11,0.25,0.35
2017-08-10,0.2,2.05,1.57,0.0,0.27,,0.83,1.62,0.0,0.32,0.8175000000000001
2017-08-11,,3.35,0.0,,0.06,,0.0,0.96,0.16,0.0,0.755
2017-08-12,,,0.0,,0.0,,,0.0,,,0.0
2017-08-13,,,0.0,0.04,,,,,,,0.02
2017-08-14,,1.18,2.48,3.06,,2.05,1.3,,0.0,0.04,1.6783333333333335
2017-08-15,3.43,3.19,2.17,0.5,1.02,,1.74,0.25,0.0,1.32,1.5374999999999999
2017-08-16,0.43,2.64,0.87,0.08,2.74,,1.06,2.83,0.16,0.0,1.3512500000000003
2017-08-17,0.09,0.55,0.0,0.0,0.08,,0.09,0.2,0.12,0.19,0.14125
2017-08-18,,0.67,,,0.0,,0.0,0.04,0.24,0.0,0.19
2017-08-19,,0.39,,,,,,0.17,0.36,,0.3066666666666667
2017-08-20,2.36,0.79,0.08,0.52,2.3,,0.49,0.78,0.0,0.03,0.915
2017-08-21,0.36,0.04,,2.21,2.7,,1.06,1.73,0.01,0.0,1.1585714285714286
2017-08-22,,0.16,0.24,0.17,0.1,,0.41,0.61,,0.01,0.2816666666666667
2017-08-23,0.7,0.16,0.0,0.19,0.53,,0.05,0.0,,1.07,0.23285714285714287
2017-08-24,0.21,1.18,,0.0,0.79,,0.13,1.12,0.55,0.03,0.5685714285714285
2017-08-25,0.21,,0.03,1.11,0.47,,1.87,2.82,,0.0,1.085
2017-08-26,0.0,,,0.0,0.0,,0.0,0.0,,,0.0
2017-08-27,,,,,,,,,,,
2017-08-28,,,,,,,,,,,
2017-08-29,,0.12,0.12,0.04,0.35,,1.39,0.32,0.12,,0.3514285714285714
2017-08-30,,,0.0,0.0,0.0,,0.0,0.0,0.02,,0.0033333333333333335
2017-08-31,,,,,,,0.02,,0.0,,0.01
2017-09-01,,,0.03,,,,0.0,,,,0.015
2017-09-02,,,,,,,,,,,
2017-09-03,,,,,,,,,,,
2017-09-04,,,,,,,,,,,
2017-09-05,,,,0.29,,,,,,,0.29
2017-09-06,,,0.2,0.81,,,0.06,,0.0,0.11,0.2675
2017-09-07,,,0.04,0.7,0.08,1.5,0.03,0.04,0.04,1.67,0.34714285714285714
2017-09-08,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2017-09-09,,,,,,,,,,0.0,
2017-09-10,,,,,,,,,,,
2017-09-11,,0.59,2.24,2.26,0.96,0.83,3.02,0.77,3.15,7.11,1.7275
2017-09-12,,,,0.01,0.0,,0.01,0.0,0.43,3.28,0.09
2017-09-13,,,,0.0,,,0.0,0.0,0.04,0.0,0.01
2017-09-14,,,,,,,,,,,
2017-09-15,,0.0,,,,,,,,,0.0
2017-09-16,,0.01,,,,,,,,,0.01
2017-09-17,,0.24,0.94,,,,,,0.31,0.27,0.49666666666666665
2017-09-18,,,,,,,,,0.0,0.01,0.0
2017-09-19,,,,,,,,,,0.0,
2017-09-20,,,,,0.31,,0.05,0.45,0.01,,0.20500000000000002
2017-09-21,,,,,0.0,,0.0,0.0,,,0.0
2017-09-22,,,,,,,,,,,
2017-09-23,,,,,,,,,,,
2017-09-24,,,,,,,,,,,
2017-09-25,,,,,,,,,,,
2017-09-26,,,,,,,,,,,
2017-09-27,,0.26,1.93,0.17,0.02,,1.18,0.01,0.91,0.64,0.64
2017-09-28,,0.2,0.01,0.06,0.0,,0.03,0.0,0.08,0.08,0.05428571428571429
2017-09-29,,,,0.0,,,0.0,,,0.0,0.0
2017-09-30,,,,,,,,,,,
2017-10-01,,,,0.05,,1.17,0.62,,,,0.6133333333333334
2017-10-02,,0.43,0.93,1.52,0.22,2.99,0.09,0.29,0.91,4.31,0.9225000000000001
2017-10-03,,0.75,,0.0,0.0,,0.0,0.0,0.03,0.0,0.13
2017-10-04,,0.01,0.08,,,,,,0.0,,0.03
2017-10-05,,,0.0,,,,,,,,0.0
2017-10-06,,0.65,0.91,0.47,,,,,0.2,0.27,0.5575
2017-10-07,,0.24,0.0,0.19,0.02,,0.06,0.11,0.16,0.14,0.11142857142857143
2017-10-08,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2017-10-09,,,,,,,,,,,
2017-10-10,,,,,,,,,,,
2017-10-11,0.65,0.96,0.01,0.08,0.78,,0.22,1.26,0.08,,0.505
2017-10-12,,0.04,1.03,0.0,0.02,,0.02,0.02,1.3,,0.34714285714285714
2017-10-13,,0.0,,0.07,0.0,,0.05,0.0,0.94,0.27,0.17666666666666667
2017-10-14,,,,0.0,,,0.0,,0.08,0.0,0.02666666666666667
2017-10-15,,,0.0,0.08,,0.55,,,,0.32,0.21
2017-10-16,,,,0.01,,0.83,,,,0.08,0.42
2017-10-17,,,,0.0,,,,,,0.0,0.0
2017-10-18,,,0.0,,,,,,,,0.0
2017-10-19,,0.04,0.2,,0.0,,,0.28,0.01,,0.10600000000000001
2017-10-20,,,,,0.0,,,0.0,,,0.0
2017-10-21,,,,,,,,,,,
2017-10-22,,,,,,,,,,,
2017-10-23,,,0.0,,,,,,0.0,,0.0
2017-10-24,,,0.0,,,,,,,,0.0
2017-10-25,,,,,,,,,,0.05,
2017-10-26,,,,,,,,,,0.0,
2017-10-27,,,,,,,,,,,
2017-10-28,,,,,,,,,,,
2017-10-29,,,,,,,,,,,
2017-10-30,,0.31,,,,,,,0.0,,0.155
2017-10-31,,,,,,,,,,,
2017-11-01,,,,,,,,,,,
2017-11-02,,,,,,,,,,,
2017-11-03,,,,,0.06,,,0.15,,,0.105
2017-11-04,,1.46,0.0,0.04,0.04,,0.01,0.08,0.91,,0.3628571428571429
2017-11-05,,,,0.0,0.0,,0.0,0.0,,,0.0
2017-11-06,,,,,,,,,,,
2017-11-07,,,,,,,,,,,
2017-11-08,,,,,,,0.03,,,,0.03
2017-11-09,,,,,,,0.0,,,,0.0
2017-11-10,,,,,,,,,,,
2017-11-11,,,,,0.3,,0.12,0.21,0.0,,0.15749999999999997
2017-11-12,,,,,0.0,,0.0,0.0,,,0.0
2017-11-13,,,,,,,,,,,
2017-11-14,,,,,0.18,,,0.01,,,0.095
2017-11-15,,,,,0.0,,,0.0,0.03,,0.01
2017-11-16,,,,,,,,,0.0,,0.0
2017-11-17,,,,,,,,,,,
2017-11-18,,,,0.01,,,0.0,,1.18,0.01,0.39666666666666667
2017-11-19,,,,0.0,,,0.0,,0.39,0.0,0.13
2017-11-20,,,,,,,,,0.03,,0.03
2017-11-21,,,,,,,,,0.04,,0.04
2017-11-22,,,,,0.02,,,0.01,,,0.015
2017-11-23,,,,0.01,0.0,,0.0,0.02,0.08,,0.022
2017-11-24,,,0.0,0.0,0.05,,0.26,0.05,0.01,,0.06166666666666667
2017-11-25,1.34,,,,0.0,,0.06,0.0,0.0,,0.28
2017-11-26,,0.16,,,,0.08,0.0,,0.67,,0.2275
2017-11-27,,,,,,,,,,,
2017-11-28,,,,,,,,,,,
2017-11-29,,,,,0.02,,,0.01,,,0.015
2017-11-30,,,,,0.0,,,0.0,0.18,,0.06
2017-12-01,,,,,,,,,0.02,,0.02
2017-12-02,,,,,,,,,,,
2017-12-03,,,,,0.16,,,0.02,,,0.09
2017-12-04,,,,0.05,0.0,,,0.0,0.0,,0.0125
2017-12-05,,,,0.03,0.0,0.18,,,0.88,,0.2725
2017-12-06,,,,0.02,0.01,,0.06,0.01,0.0,,0.019999999999999997
2017-12-07,,,,0.0,0.04,,0.12,0.04,0.0,,0.04
2017-12-08,,,,0.2,0.0,,0.0,0.0,0.63,,0.166
2017-12-09,,,,0.0,,,,,0.12,,0.06
2017-12-10,0.31,,,0.16,0.16,0.31,,0.13,0.02,,0.18166666666666664
2017-12-11,,,,0.79,0.0,,0.12,0.15,0.0,0.01,0.21200000000000002
2017-12-12,,,,0.07,,,0.02,0.0,0.16,0.0,0.0625
2017-12-13,,,,0.01,,,0.0,,0.11,,0.04
2017-12-14,,,,0.0,,,,,0.08,,0.04
2017-12-15,,,,,,,,,0.04,,0.04
2017-12-16,,,,0.01,,,,0.0,0.0,,0.0033333333333333335
2017-12-17,,,,0.21,,0.09,,0.0,0.21,,0.1275
2017-12-18,0.12,,,0.0,0.09,,,0.03,0.0,,0.048
2017-12-19,,,,,0.04,,0.02,0.03,0.2,,0.07250000000000001
2017-12-20,,,,0.39,0.0,,0.39,0.0,0.0,,0.156
2017-12-21,0.0,,,0.2,0.01,,0.07,0.04,0.0,,0.05333333333333334
2017-12-22,0.0,,,0.0,0.0,,0.0,0.0,,,0.0
2017-12-23,,,,,,,,,,,
2017-12-24,0.83,,,0.71,0.26,0.28,0.09,0.02,,,0.365
2017-12-25,,,,0.1,0.53,,0.75,0.5,0.2,0.41,0.41600000000000004
2017-12-26,,,,0.0,0.0,,0.01,0.0,0.01,0.0,0.004
2017-12-27,,,,,,,0.0,,0.05,,0.025
2017-12-28,,,,,,,,,0.0,,0.0
2017-12-29,,,,,,,,,0.01,,0.01
2017-12-30,,,,,,,,,,,
2017-12-31,,,,0.01,0.07,,0.06,0.08,0.54,,0.152
2018-01-01,,,,0.01,,,,,0.0,,0.005
2018-01-02,,,,,,,,,0.0,,0.0
2018-01-03,,,,,,,,,0.16,,0.16
2018-01-04,,,,,,,,,0.2,,0.2
2018-01-05,,,,,,,,,0.04,0.03,0.04
2018-01-06,,,,,,,,,0.12,0.0,0.12
2018-01-07,,,,,,,,,,,
2018-01-08,,,0.12,0.13,0.39,0.24,0.04,,0.16,0.13,0.18000000000000002
2018-01-09,,,0.0,0.07,0.04,,0.15,0.02,0.03,0.13,0.05166666666666667
2018-01-10,,,0.0,0.12,0.03,0.14,0.14,0.0,0.02,0.0,0.0642857142857143
2018-01-11,,,,0.65,0.0,0.31,0.01,,0.28,0.01,0.25
2018-01-12,,,,0.19,,0.09,1.57,,0.28,0.0,0.5325
2018-01-13,0.03,,,1.57,0.01,,0.0,,0.25,,0.372
2018-01-14,,,,0.0,0.01,,0.0,,,,0.0033333333333333335
2018-01-15,,,,,0.01,,,0.0,,0.0,0.005
2018-01-16,,,,0.06,0.0,,,0.0,,0.0,0.02
2018-01-17,,0.04,0.51,0.89,,,0.56,,0.31,1.22,0.462
2018-01-18,,,,0.0,,,0.01,,,0.07,0.005
2018-01-19,,,,,,,0.0,,,0.0,0.0
2018-01-20,,,,,,,,,,,
2018-01-21,,,,,,,,,,,
2018-01-22,,,0.01,,,,,,0.08,,0.045
2018-01-23,,,0.0,,0.13,,0.03,0.16,0.04,0.01,0.072
2018-01-24,,,,0.03,0.0,0.2,0.0,0.0,0.28,0.0,0.085
2018-01-25,,,,0.02,,,,,0.35,,0.185
2018-01-26,,,,0.04,,,,,0.43,,0.235
2018-01-27,,,,0.0,,,,,0.04,,0.02
2018-01-28,,,,,,,,,0.0,,0.0
2018-01-29,,,,0.05,,,,,0.12,,0.08499999999999999
2018-01-30,,,,0.04,,,,,0.02,,0.03
2018-01-31,,,,0.0,0.11,,,0.04,0.08,,0.057499999999999996
2018-02-01,,,,,0.0,,,0.0,,,0.0
2018-02-02,,,,,,,,,0.01,,0.01
2018-02-03,,,,0.13,0.02,0.04,,,0.2,,0.0975
2018-02-04,,,,0.06,0.0,0.2,,,1.06,,0.33
2018-02-05,,,,0.25,,0.2,,,0.16,,0.20333333333333334
2018-02-06,,,,0.18,,0.22,,,1.02,,0.47333333333333333
2018-02-07,,,,0.07,,0.06,0.01,,1.42,,0.39
2018-02-08,,,,0.79,,0.13,0.0,,,,0.3066666666666667
2018-02-09,,,,0.0,,,,,,0.01,0.0
2018-02-10,,,,,,,,,,0.0,
2018-02-11,,,,0.79,,,0.39,,0.0,,0.39333333333333337
2018-02-12,,,,0.09,,,0.06,,0.0,,0.049999999999999996
2018-02-13,,,0.0,0.01,,,0.07,,0.02,,0.025
2018-02-14,,,,0.0,,,0.0,,0.0,,0.0
2018-02-15,,,,,,,,,0.0,,0.0
2018-02-16,,,,,,,,,,,
2018-02-17,,,,,,,,,0.0,,0.0
2018-02-18,,,,,,,,,,,
2018-02-19,,,,,,,,,,,
2018-02-20,,,,,,,,,,,
2018-02-21,,,,,,,,,0.12,,0.12
2018-02-22,,,,,,,,,0.0,,0.0
2018-02-23,,,,,0.16,,0.08,0.2,,,0.1466666666666667
2018-02-24,,,,,0.0,,0.0,0.0,0.02,,0.005
2018-02-25,,,0.0,,,,,0.0,0.03,,0.01
2018-02-26,,,,,,,,,0.01,,0.01
2018-02-27,,,,,,,,,,,
2018-02-28,,1.66,,,,2.36,,,,,2.01
2018-03-01,,0.47,0.2,0.76,1.0,,1.42,1.26,1.57,,0.9542857142857143
2018-03-02,,,,0.0,0.0,,0.0,0.0,0.0,,0.0
2018-03-03,,,,,,,,,,,
2018-03-04,0.24,,,,0.02,,,0.02,,,0.09333333333333332
2018-03-05,,1.97,1.22,0.54,0.57,0.19,1.07,0.56,0.93,1.78,0.88125
2018-03-06,,,,0.01,0.0,,0.11,0.0,,0.06,0.03
2018-03-07,,,,0.0,,,0.0,,0.0,0.0,0.0
2018-03-08,,0.75,1.34,0.94,0.18,,0.62,0.26,1.85,0.8,0.8485714285714285
2018-03-09,,0.06,0.01,0.0,0.0,,0.03,0.02,0.0,0.27,0.017142857142857144
2018-03-10,,,,,,,0.0,0.0,,0.0,0.0
2018-03-11,,,,,,,,,,,
2018-03-12,,,,,,,,,,,
2018-03-13,,,,,,,,,,,
2018-03-14,,,,,,,,,,,
2018-03-15,1.85,,0.17,1.1,0.98,0.55,0.29,0.2,0.69,0.04,0.72875
2018-03-16,,0.16,0.02,1.12,0.08,0.14,0.37,0.01,0.04,2.5,0.24250000000000002
2018-03-17,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2018-03-18,,,,,,,,,,,
2018-03-19,0.08,0.51,1.65,1.45,0.06,0.35,0.85,0.2,0.75,0.98,0.6555555555555554
2018-03-20,,,0.03,0.22,0.0,0.43,0.33,0.0,,0.68,0.16833333333333333
2018-03-21,,0.08,1.46,0.48,,1.02,0.3,,0.2,0.62,0.59
2018-03-22,,,0.04,0.15,0.04,,0.25,,,0.38,0.12
2018-03-23,,,,0.0,0.0,,0.0,,,0.0,0.0
2018-03-24,,,,,,,,,,,
2018-03-25,,,,,,,,,,,
2018-03-26,,,,,,,,,,,
2018-03-27,,,,,,,,,,,
2018-03-28,,,,,,,,,,,
2018-03-29,,,,,,,,,,,
2018-03-30,,,,,,,,,,,
2018-03-31,,,,,,,,,,,
2018-04-01,,,,,,,,,,,
2018-04-02,,,,,,,,,,,
2018-04-03,,,,,,,,,,,
2018-04-04,,1.1,0.28,0.23,0.73,,0.83,0.87,0.1,,0.5914285714285714
2018-04-05,0.47,0.28,0.12,0.33,0.16,,0.16,0.2,0.28,0.23,0.25
2018-04-06,,0.35,0.79,1.75,0.51,,1.31,0.58,1.89,0.79,1.0257142857142858
2018-04-07,,,,0.01,0.01,,0.01,0.0,0.67,0.04,0.14
2018-04-08,,,,0.02,0.0,,0.0,,0.0,0.0,0.005
2018-04-09,,,,0.0,0.12,,,0.24,0.0,,0.09
2018-04-10,,,,,0.0,,,0.0,,,0.0
2018-04-11,,0.02,0.04,0.01,,,0.59,,0.0,0.01,0.13199999999999998
2018-04-12,,,,,,,,,,,
2018-04-13,,,,,,,,,,,
2018-04-14,0.28,1.06,1.06,0.61,0.26,0.16,1.05,0.32,1.26,0.15,0.6733333333333333
2018-04-15,,,,0.19,0.1,,0.39,0.21,,1.19,0.22249999999999998
2018-04-16,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-04-17,,,,,,,,,,,
2018-04-18,,,,,,,,,,,
2018-04-19,,,,,,,,,,,
2018-04-20,,,,,,,,,,,
2018-04-21,,,,,,,,,,,
2018-04-22,0.36,,,0.06,,0.2,0.01,,,,0.1575
2018-04-23,2.2,2.05,1.18,1.24,1.93,1.54,0.55,1.72,0.24,0.14,1.4055555555555557
2018-04-24,,1.1,0.75,2.09,1.12,1.61,1.22,0.98,1.5,3.57,1.2962500000000001
2018-04-25,,,,0.11,0.0,,0.0,0.0,,0.04,0.0275
2018-04-26,,,,0.0,,,,,,0.0,0.0
2018-04-27,,,,,,,,,,,
2018-04-28,,,,,,,,,,,
2018-04-29,,,,,,,,,,,
2018-04-30,,,,,,,,,,,
2018-05-01,,,,,,,,,,,
2018-05-02,0.16,0.47,0.24,0.3,0.06,,0.28,0.2,0.55,0.59,0.2825
2018-05-03,,0.25,0.0,0.0,0.41,,0.0,0.59,0.01,0.08,0.18
2018-05-04,,,,0.0,0.04,,,0.0,,0.0,0.013333333333333334
2018-05-05,,,,0.0,0.0,,,,,,0.0
2018-05-06,0.83,0.41,0.51,0.48,0.55,0.87,0.36,0.43,1.93,0.13,0.7077777777777777
2018-05-07,,0.01,0.53,1.1,0.31,0.66,0.6,0.27,0.02,2.62,0.4375
2018-05-08,,0.28,,0.16,0.0,,0.0,0.0,0.0,0.11,0.07333333333333335
2018-05-09,,,,0.0,,,,,0.0,0.0,0.0
2018-05-10,,,,,,,,,,,
2018-05-11,,,,,,,,,,,
2018-05-12,0.94,0.07,,,0.18,,0.25,0.09,,,0.306
2018-05-13,,0.02,0.12,1.06,1.1,,0.76,0.96,0.79,0.83,0.6871428571428572
2018-05-14,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-05-15,,,,,,,,,,,
2018-05-16,1.1,0.08,0.0,,0.28,,,0.38,,0.02,0.36800000000000005
2018-05-17,1.97,1.06,,0.0,3.33,,,2.04,,0.2,1.6800000000000002
2018-05-18,0.4,3.62,0.24,0.01,1.67,,0.39,2.42,0.24,0.25,1.12375
2018-05-19,,,,0.02,0.02,,0.0,0.01,0.0,0.02,0.01
2018-05-20,,,,0.0,0.0,0.03,0.0,0.0,,0.0,0.006
2018-05-21,,,,,,,,,,,
2018-05-22,,,,,,,,,,,
2018-05-23,,0.12,0.83,0.39,0.75,,1.13,0.55,0.87,1.24,0.6628571428571428
2018-05-24,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
2018-05-25,,,,,,,,,,0.0,
2018-05-26,,,,,,,,,,,
2018-05-27,,0.0,,,,,,,,,0.0
2018-05-28,,,,,,0.17,,,,,0.17
2018-05-29,,,,,,,,,,0.02,
2018-05-30,,0.04,,,0.04,,,0.02,0.16,0.0,0.065
2018-05-31,,,,,0.0,,,0.0,,0.02,0.0
2018-06-01,,,,,,,,,,0.0,
2018-06-02,,,,,,,,,,,
2018-06-03,,,,,,,,,,,
2018-06-04,,,,,,,,,,,
2018-06-05,,,0.0,,,1.14,0.0,,0.0,0.11,0.285
2018-06-06,,,,,,,0.0,,,0.12,0.0
2018-06-07,,,,,,,,,,0.0,
2018-06-08,,,,,,,,,,,
2018-06-09,,0.0,,,,,,,0.0,,0.0
2018-06-10,,0.02,0.01,0.01,0.04,,0.03,,0.0,,0.018333333333333337
2018-06-11,,0.02,0.47,0.0,0.0,,0.0,,0.43,1.24,0.15333333333333332
2018-06-12,,,,,0.2,,0.0,,0.08,0.26,0.09333333333333334
2018-06-13,,,0.0,,0.0,,0.0,,,0.0,0.0
2018-06-14,0.91,,0.0,,1.1,,,0.03,,,0.51
2018-06-15,,,,,0.69,,,0.01,0.0,,0.2333333333333333
2018-06-16,,,0.0,,0.0,,,0.0,,,0.0
2018-06-17,,,,,,,,,,,
2018-06-18,,,,,,,,,,,
2018-06-19,,,,,,,,,,,
2018-06-20,,,,0.36,,,0.09,,,0.29,0.22499999999999998
2018-06-21,,,,0.0,,,0.0,,,0.0,0.0
2018-06-22,,,,,,,,,,,
2018-06-23,,,0.0,,,,,,,0.04,0.0
2018-06-24,,,,,,,,,,0.0,
2018-06-25,,,,,,,,,,,
2018-06-26,3.54,0.77,0.0,,0.47,,0.11,0.19,,0.04,0.8466666666666667
2018-06-27,0.01,,2.01,0.98,0.0,0.71,0.0,0.0,0.47,0.0,0.5225
2018-06-28,0.08,,0.59,4.24,0.0,1.34,0.01,,,4.13,1.0433333333333332
2018-06-29,,,,0.26,1.3,,0.37,1.04,,1.52,0.7424999999999999
2018-06-30,,,,0.0,0.0,1.69,0.0,0.0,0.04,0.06,0.28833333333333333
2018-07-01,1.93,1.69,0.95,2.45,0.7,0.47,2.29,0.15,0.28,3.41,1.2122222222222223
2018-07-02,2.52,0.98,0.24,0.7,,,4.59,2.88,0.2,0.11,1.73
2018-07-03,,0.1,1.34,0.01,1.56,0.08,0.45,2.76,0.67,0.3,0.87125
2018-07-04,,0.79,0.98,0.0,0.0,,0.0,0.0,1.91,0.0,0.5257142857142857
2018-07-05,0.0,1.57,1.81,0.16,0.02,0.0,0.16,0.08,1.85,0.16,0.6277777777777778
2018-07-06,,0.98,0.83,0.0,,1.54,0.87,0.02,1.18,0.16,0.7742857142857142
2018-07-07,,0.2,0.08,,,,0.12,,0.08,0.06,0.12000000000000001
2018-07-08,,,,,,0.05,0.0,,0.06,0.0,0.03666666666666667
2018-07-09,,,0.18,,0.01,,0.01,,0.22,0.04,0.105
2018-07-10,0.82,0.35,0.0,,1.15,,1.39,1.07,0.63,0.11,0.7728571428571428
2018-07-11,,0.47,0.0,,0.14,,0.01,1.23,0.33,0.0,0.3633333333333333
2018-07-12,,,,,0.04,,0.0,0.04,,,0.02666666666666667
2018-07-13,,,,,0.02,,,0.0,,,0.01
2018-07-14,,,,,0.0,,,,,,0.0
2018-07-15,,,,,,,,,,,
2018-07-16,,,,,,,,,,,
2018-07-17,,,,,,,,,,,
2018-07-18,,,,,,,,,,,
2018-07-19,,,,,,,,,,,
2018-07-20,,,,,,,,,,,
2018-07-21,,,,,,,,,,,
2018-07-22,,,,,,,,,,,
2018-07-23,,,,,,,,,,,
2018-07-24,,,,,,,,,,,
2018-07-25,,,,,,,,,,,
2018-07-26,,,,,,,,,,,
2018-07-27,,,,,,,,,,,
2018-07-28,,,,,,,0.1,,,,0.1
2018-07-29,,0.02,0.04,,0.3,,0.05,,,,0.1025
2018-07-30,,0.16,0.0,,0.0,,0.0,,,0.04,0.04
2018-07-31,,,,,,,,,,0.0,
2018-08-01,,,,,,,,,,,
2018-08-02,,,,,,,,,,,
2018-08-03,,,,,,0.04,,,,,0.04
2018-08-04,,,,,,,,,,,
2018-08-05,,,,,0.08,,,,,,0.08
2018-08-06,,7.83,,,0.18,,,,0.6,,2.8699999999999997
2018-08-07,,0.04,0.0,,0.08,,,,,,0.04
2018-08-08,,0.0,,,0.0,,,,,,0.0
2018-08-09,,0.02,,,,,,1.19,,,0.605
2018-08-10,,0.31,0.83,0.07,0.08,,,0.8,0.0,0.56,0.34833333333333333
2018-08-11,,,0.01,0.03,0.0,,,0.0,0.0,0.03,0.008
2018-08-12,,,0.12,0.0,,,,0.02,0.0,0.0,0.034999999999999996
2018-08-13,,,,,0.24,,0.0,0.28,,,0.17333333333333334
2018-08-14,,,,,0.0,,0.0,0.0,,,0.0
2018-08-15,,,,,,,,,,,
2018-08-16,,1.06,0.94,,0.04,0.39,,0.3,0.63,0.94,0.5599999999999999
2018-08-17,,0.01,0.0,,0.0,,,0.0,0.01,0.07,0.004
2018-08-18,,,,,,,,,,0.0,
2018-08-19,,,,,,,,,,,
2018-08-20,,,,,,,,,,,
2018-08-21,1.07,,,,0.2,,,,,,0.635
2018-08-22,,,,,0.0,,,,,,0.0
2018-08-23,,0.02,0.28,0.15,0.0,11.73,0.01,,,0.01,2.0316666666666667
2018-08-24,0.28,1.61,0.02,5.88,0.27,,0.8,0.74,0.16,0.22,1.22
2018-08-25,,,0.08,0.0,0.14,,0.04,0.85,0.0,0.0,0.18500000000000003
2018-08-26,,,2.64,0.65,0.0,,0.02,0.0,0.67,1.06,0.6633333333333333
2018-08-27,0.4,2.72,1.1,1.13,0.65,,4.11,0.94,0.22,2.12,1.4087500000000002
2018-08-28,,0.28,0.02,0.09,0.2,,6.46,0.48,0.19,0.17,1.1028571428571428
2018-08-29,1.57,2.64,,0.0,3.82,,0.08,4.81,0.02,0.0,1.8485714285714283
2018-08-30,,0.08,0.02,0.0,1.99,,1.28,4.91,0.03,0.03,1.187142857142857
2018-08-31,,0.04,0.28,0.0,0.02,,3.0,0.02,0.59,0.0,0.5642857142857143
2018-09-01,,0.0,0.01,1.97,0.0,0.35,0.29,0.0,0.0,4.2,0.3275
2018-09-02,,,0.0,0.0,,,0.0,,,0.55,0.0
2018-09-03,,,0.13,,0.08,,,,0.2,2.34,0.1366666666666667
2018-09-04,,2.13,0.35,3.14,1.28,,,1.34,0.63,0.04,1.4783333333333335
2018-09-05,,,,0.0,0.0,,,0.0,,0.0,0.0
2018-09-06,,,,,,,,,,,
2018-09-07,,,0.14,0.59,0.06,,0.04,0.17,0.01,0.5,0.16833333333333333
2018-09-08,,,,0.0,0.0,,0.0,0.0,,0.12,0.0
2018-09-09,,,,,,,,,,0.0,
2018-09-10,,0.28,,,,,,,0.0,,0.14
2018-09-11,,,,,,,,,,,
2018-09-12,,,0.0,,,,,,,,0.0
2018-09-13,,,0.04,0.35,,5.47,,,0.83,,1.6724999999999999
2018-09-14,,,1.93,0.43,,,0.02,,0.12,1.09,0.625
2018-09-15,0.01,0.2,0.35,0.0,0.03,0.02,0.0,,0.04,0.0,0.08125000000000002
2018-09-16,,,,,,,,,,,
2018-09-17,0.0,,0.0,,0.0,0.0,,,,,0.0
2018-09-18,,,,,,,,,,,
2018-09-19,,,,0.09,,,,,,,0.09
2018-09-20,0.09,1.42,1.26,0.36,0.15,0.44,0.01,0.44,0.14,0.28,0.47888888888888886
2018-09-21,0.55,1.26,1.61,0.65,0.69,0.13,0.89,0.56,0.32,0.17,0.74
