DATE,0,1,2,3,4,5,Average,Yearly_Deviation
2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.12,0.0,0.02,0.63,0.1283333333333333,0.024999999999999994
2019-04-25,0.26,0.02,0.53,0.35,0.04,0.02,0.2033333333333333,-1.1766666666666665
2019-04-26,0.14,0.0,0.06,0.39,0.04,0.0,0.105,-0.125
2019-04-27,0.31,0.12,0.02,0.53,0.16,0.2,0.2233333333333333,0.2233333333333333
2019-04-28,0.0,0.02,0.0,0.1,0.0,0.0,0.02,0.02
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.08,0.0133333333333333,0.0133333333333333
2019-04-30,0.45,0.0,1.16,0.2,1.26,1.4,0.745,0.745
2019-05-01,0.55,0.02,0.2,0.49,0.14,0.33,0.2883333333333333,0.2883333333333333
2019-05-02,0.81,0.02,0.16,0.0,0.12,0.0,0.185,0.1516666666666667
2019-05-03,0.14,0.12,0.0,0.0,0.0,0.0,0.0433333333333333,-0.6083333333333334
2019-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0466666666666666
2019-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2019-05-07,0.0,0.81,0.28,0.67,0.26,0.0,0.3366666666666667,-0.5349999999999999
2019-05-08,0.0,0.12,0.0,0.0,0.0,0.0,0.02,-0.6033333333333334
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0533333333333333
2019-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075
2019-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5750000000000002
2019-05-15,0.02,0.0,0.73,0.16,0.02,0.0,0.155,0.155
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0499999999999999
2019-05-18,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333333,-0.11833333333333329
2019-05-19,0.0,0.0,0.0,0.0,0.0,0.02,0.0033333333333333,-0.5
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433333333333333
2019-05-21,1.57,0.0,2.89,0.71,1.79,0.96,1.32,1.32
2019-05-22,1.65,0.06,0.0,0.77,0.0,0.0,0.4133333333333333,0.4133333333333333
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.295
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.16,0.0,0.33,0.3,0.1316666666666666,0.1283333333333333
2019-05-29,0.31,0.0,1.52,0.77,0.81,0.0,0.5683333333333334,0.5650000000000001
2019-05-30,0.02,0.04,0.0,0.0,0.0,0.0,0.01,-0.065
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.06,0.01,-0.1533333333333333
2019-06-01,0.0,0.0,0.0,0.06,0.02,0.12,0.0333333333333333,-0.30833333333333335
2019-06-02,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-05,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,0.0033333333333333
2019-06-06,0.0,0.26,0.0,0.18,0.0,0.0,0.0733333333333333,-0.5900000000000001
2019-06-07,0.0,0.0,0.02,0.02,0.39,0.75,0.1966666666666666,-0.1866666666666667
2019-06-08,0.77,0.0,2.01,0.79,1.02,0.12,0.785,0.775
2019-06-09,0.06,0.0,0.2,0.28,0.0,0.0,0.09,-0.5950000000000001
2019-06-10,1.1,0.0,0.1,0.0,0.04,0.0,0.2066666666666667,0.1800000000000001
2019-06-11,2.89,0.0,0.59,0.02,0.06,0.0,0.5933333333333334,-0.20499999999999996
2019-06-12,0.04,0.0,0.14,0.0,0.0,0.0,0.03,-0.7649999999999999
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1483333333333333
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2019-06-15,0.87,0.0,0.28,0.12,0.35,1.54,0.5266666666666667,0.4900000000000001
2019-06-16,1.34,0.59,0.63,1.89,0.35,0.26,0.8433333333333333,0.7183333333333333
2019-06-17,0.0,0.04,0.0,0.12,0.0,0.0,0.0266666666666666,0.0266666666666666
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333333333333
2019-06-19,0.0,0.02,0.0,0.02,0.0,0.0,0.0066666666666666,-0.0533333333333334
2019-06-20,0.0,0.08,0.0,0.24,0.0,0.0,0.0533333333333333,-0.7016666666666665
2019-06-21,0.0,0.41,0.0,0.0,0.0,0.0,0.0683333333333333,-0.445
2019-06-22,0.0,0.3,0.0,0.02,0.02,0.0,0.0566666666666666,0.0333333333333333
2019-06-23,0.24,0.96,0.0,0.06,0.06,0.0,0.22,0.21
2019-06-24,0.69,0.0,0.14,0.0,0.02,0.0,0.1416666666666666,-0.2483333333333333
2019-06-25,0.31,0.0,0.0,0.45,0.0,0.0,0.1266666666666666,0.10999999999999999
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.06,0.01,-0.045
2019-06-27,0.0,0.0,0.04,0.0,0.02,0.53,0.0983333333333333,-0.0566666666666667
2019-06-28,0.22,0.0,1.26,1.16,1.04,0.02,0.6166666666666666,0.46499999999999997
2019-06-29,0.04,0.0,0.1,0.31,0.04,0.12,0.1016666666666666,-0.016666666666666705
2019-06-30,0.24,0.0,0.51,0.65,0.18,0.04,0.2699999999999999,-0.5366666666666667
2019-07-01,0.06,0.0,1.18,0.31,1.3,0.28,0.5216666666666666,0.43
2019-07-02,0.08,0.0,0.04,0.0,0.16,0.39,0.1116666666666666,0.0983333333333333
2019-07-03,0.0,0.2,0.0,0.0,0.0,0.1,0.05,-0.25
2019-07-04,0.35,0.0,1.22,1.02,0.55,0.26,0.5666666666666665,0.03499999999999981
2019-07-05,0.1,0.0,0.0,0.12,0.0,0.0,0.0366666666666666,-0.9583333333333334
2019-07-06,0.69,0.0,0.2,0.06,0.02,0.0,0.1616666666666666,-2.975
2019-07-07,0.51,0.0,0.02,0.02,0.0,0.0,0.0916666666666666,-1.4100000000000001
2019-07-08,0.43,0.0,0.0,0.0,0.0,0.0,0.0716666666666666,-0.21833333333333338
2019-07-09,0.0,0.0,0.0,0.0,0.12,0.06,0.03,-0.010000000000000002
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.04,0.0066666666666666,0.0066666666666666
2019-07-11,0.0,0.0,0.04,0.0,0.0,0.39,0.0716666666666666,-0.1383333333333333
2019-07-12,0.39,0.0,1.18,0.55,0.98,0.0,0.5166666666666667,0.4933333333333334
2019-07-13,0.18,0.55,0.0,0.14,0.0,0.33,0.1999999999999999,0.1633333333333333
2019-07-14,1.4,0.22,1.02,0.1,0.45,1.89,0.8466666666666667,0.8433333333333334
2019-07-15,0.35,0.0,0.59,0.37,0.55,0.06,0.32,0.3066666666666667
2019-07-16,0.94,0.0,0.28,0.06,0.0,0.0,0.2133333333333333,0.18
2019-07-17,0.47,0.0,0.94,0.2,0.0,0.0,0.2683333333333333,0.2616666666666667
2019-07-18,0.0,0.0,0.02,0.0,0.0,1.2,0.2033333333333333,0.2033333333333333
2019-07-19,0.51,0.0,1.59,0.12,1.85,2.56,1.1050000000000002,1.1050000000000002
2019-07-20,0.0,0.06,0.06,0.04,0.33,0.35,0.1399999999999999,0.1399999999999999
2019-07-21,0.0,0.04,0.0,0.16,0.0,1.46,0.2766666666666666,0.2766666666666666
2019-07-22,0.0,0.0,0.04,0.08,0.12,2.2,0.4066666666666667,0.4066666666666667
2019-07-23,0.1,0.02,1.38,0.16,1.91,0.02,0.5983333333333333,0.4933333333333333
2019-07-24,0.08,0.0,0.0,0.77,0.04,0.0,0.1483333333333333,0.1483333333333333
2019-07-25,0.24,0.02,0.0,0.06,0.0,0.0,0.0533333333333333,0.0366666666666667
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333
2019-07-27,0.18,0.14,0.59,0.0,0.02,0.0,0.155,0.1516666666666667
2019-07-28,0.59,0.0,1.54,0.22,0.41,0.0,0.46,0.35500000000000004
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7033333333333333
2019-07-30,0.0,0.0,0.0,0.16,0.0,0.12,0.0466666666666666,-0.2066666666666667
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333333,0.0333333333333333
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1116666666666666
2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.28,0.0466666666666666,-0.3016666666666667
2019-08-07,0.0,0.0,0.0,0.0,0.0,1.22,0.2033333333333333,0.09833333333333331
2019-08-08,0.0,0.02,0.0,0.0,0.0,0.18,0.0333333333333333,-0.0766666666666667
2019-08-09,0.0,1.34,0.0,0.04,0.0,0.37,0.2916666666666667,-0.0766666666666666
2019-08-10,0.0,0.71,0.0,0.0,0.0,0.0,0.1183333333333333,-0.026666666666666686
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2633333333333333
2019-08-12,0.0,0.0,0.0,0.02,0.0,0.0,0.0033333333333333,-0.009999999999999998
2019-08-13,0.02,0.02,0.0,0.0,0.0,0.0,0.0066666666666666,-0.4983333333333334
2019-08-14,0.0,0.0,0.0,0.08,0.0,0.0,0.0133333333333333,-0.3016666666666667
2019-08-15,0.33,0.0,0.06,0.02,0.0,1.61,0.3366666666666666,0.17833333333333332
2019-08-16,0.79,0.1,3.43,0.0,5.55,0.69,1.76,1.4833333333333334
2019-08-17,0.0,0.63,0.0,0.31,0.0,0.0,0.1566666666666666,-0.27000000000000013
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.51,0.0,0.04,0.31,0.55,1.77,0.53,0.5066666666666667
2019-08-21,0.02,0.73,0.0,0.53,0.0,1.61,0.4816666666666667,0.46166666666666667
2019-08-22,0.91,0.0,0.0,0.08,0.0,0.0,0.165,0.0266666666666667
2019-08-23,0.06,0.16,0.77,0.71,0.0,0.75,0.4083333333333334,0.4083333333333334
2019-08-24,0.12,0.85,0.31,0.0,1.1,0.0,0.3966666666666666,-0.15000000000000013
2019-08-25,0.59,0.06,0.04,0.0,0.02,0.1,0.1349999999999999,-0.0916666666666667
2019-08-26,0.0,0.04,0.0,0.0,0.24,0.61,0.1483333333333333,0.13833333333333328
2019-08-27,0.0,0.0,0.0,0.02,0.0,1.04,0.1766666666666666,0.12166666666666662
2019-08-28,0.39,0.0,1.54,0.65,0.69,6.73,1.6666666666666667,1.2133333333333334
2019-08-29,0.12,1.04,0.16,0.33,0.08,1.73,0.5766666666666667,0.3400000000000001
2019-08-30,0.31,0.0,0.96,0.02,0.39,0.87,0.425,0.32999999999999996
2019-08-31,0.16,0.0,0.73,0.35,0.51,0.0,0.2916666666666667,0.041666666666666685
2019-09-01,0.0,0.0,0.0,0.0,0.06,0.75,0.135,-0.2916666666666667
2019-09-02,0.0,0.0,0.0,0.28,0.0,0.91,0.1983333333333333,0.0050000000000000044
2019-09-03,0.0,0.14,0.0,0.24,0.0,0.1,0.08,-0.024999999999999994
2019-09-04,0.06,0.0,0.0,0.1,0.0,0.02,0.03,-0.0783333333333333
2019-09-05,0.0,0.0,1.08,0.0,0.55,0.0,0.2716666666666666,-0.8133333333333336
2019-09-06,0.0,0.0,0.04,0.0,1.18,0.04,0.21,0.21
2019-09-07,0.0,0.14,0.0,0.0,0.0,0.0,0.0233333333333333,-0.1266666666666667
2019-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4133333333333333
2019-09-09,5.02,0.0,0.0,0.51,0.0,0.02,0.9249999999999998,0.6466666666666665
2019-09-10,0.0,0.0,0.0,0.3,0.0,0.0,0.0499999999999999,-0.3833333333333335
2019-09-11,0.02,0.0,0.0,0.0,0.0,0.08,0.0166666666666666,-0.5333333333333333
2019-09-12,0.3,0.79,0.0,0.87,0.14,0.0,0.35,0.27166666666666667
2019-09-13,0.0,0.12,0.0,0.0,0.73,0.0,0.1416666666666666,0.125
2019-09-14,0.0,0.0,0.0,0.0,0.1,0.0,0.0166666666666666,-0.09
2019-09-15,0.0,0.12,0.0,0.0,0.0,0.0,0.02,-0.195
2019-09-16,1.0,0.0,0.0,0.14,0.0,0.0,0.19,0.19
2019-09-17,0.14,0.16,0.0,0.2,0.0,0.0,0.0833333333333333,0.0533333333333333
2019-09-18,0.0,0.0,0.1,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666
2019-09-19,0.37,0.08,0.0,0.0,0.0,0.0,0.075,0.061666666666666696
2019-09-20,0.0,0.18,0.0,0.0,0.0,0.0,0.03,-0.0783333333333333
2019-09-21,0.0,0.0,0.1,0.0,0.24,0.28,0.1033333333333333,-1.0633333333333335
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.28,0.0466666666666666,-0.5783333333333334
2019-09-23,0.81,0.14,0.16,0.2,0.26,2.11,0.6133333333333333,0.59
2019-09-24,0.0,2.4,0.0,0.02,0.0,0.14,0.4266666666666667,0.4166666666666667
2019-09-25,0.04,0.0,0.0,0.0,0.0,0.0,0.0066666666666666,-0.09
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.995
2019-09-28,0.0,0.0,0.0,0.0,0.0,0.06,0.01,-0.10833333333333331
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.57,0.0949999999999999,-0.24
2019-09-30,0.0,0.02,0.0,0.02,0.0,0.0,0.0066666666666666,-0.7416666666666668
2019-10-01,0.0,0.0,0.1,0.0,0.0,0.02,0.02,-1.1983333333333335
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.01
2019-10-04,0.39,1.22,0.81,0.06,0.57,0.0,0.5083333333333333,0.5016666666666667
2019-10-05,0.0,0.26,0.0,0.33,0.0,0.0,0.0983333333333333,-0.0033333333333332993
2019-10-06,0.0,0.14,0.0,0.04,0.0,0.0,0.03,-0.0733333333333333
2019-10-07,0.22,0.0,0.0,0.0,0.0,0.0,0.0366666666666666,-0.1666666666666667
2019-10-08,0.49,0.98,0.0,0.98,0.0,0.02,0.4116666666666667,0.3716666666666667
2019-10-09,0.0,0.18,0.0,0.0,0.02,0.0,0.0333333333333333,0.016666666666666698
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1016666666666666
2019-10-11,0.45,0.0,0.0,0.65,0.02,0.0,0.1866666666666666,0.1266666666666666
2019-10-12,2.15,0.0,1.67,0.77,1.97,0.0,1.0933333333333333,0.9916666666666667
2019-10-13,6.3,0.0,1.4,0.0,1.18,0.0,1.7759999999999998,1.7459999999999998
2019-10-14,0.02,0.0,0.0,0.0,0.0,0.0,0.0033333333333333,-0.0666666666666666
2019-10-15,0.18,0.14,0.24,0.04,0.0,0.0,0.1,0.09000000000000001
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166666666666666
2019-10-17,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.085
2019-10-18,0.26,0.0,0.28,0.0,0.06,0.87,0.245,0.2416666666666667
2019-10-19,2.24,0.0,2.07,2.13,0.77,0.94,1.3583333333333334,1.2533333333333334
2019-10-20,0.0,0.73,0.04,0.45,0.0,0.02,0.2066666666666666,0.18666666666666662
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1083333333333333
2019-10-22,2.5,0.0,2.09,0.45,0.67,0.0,0.9516666666666668,0.9516666666666668
2019-10-23,0.31,0.0,0.0,1.14,0.0,0.0,0.2416666666666666,0.2416666666666666
2019-10-24,0.0,0.0,0.0,0.0,0.04,2.09,0.355,0.1433333333333334
2019-10-25,1.36,0.0,2.4,0.02,2.28,1.36,1.2366666666666666,1.2366666666666666
2019-10-26,3.5,0.0,2.74,3.86,0.31,0.02,1.7383333333333333,1.7349999999999999
2019-10-27,0.02,0.0,0.0,0.0,0.0,0.0,0.0033333333333333,-0.445
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2733333333333334
2019-10-29,0.02,0.0,0.06,0.0,0.35,0.0,0.0716666666666666,-0.016666666666666705
2019-10-30,0.43,0.08,0.22,0.08,0.18,0.0,0.165,0.155
2019-10-31,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.03
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085
2019-11-02,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.03
2019-11-03,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333
2019-11-04,0.45,0.0,0.0,0.0,0.0,0.02,0.0783333333333333,0.0783333333333333
2019-11-05,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.0433333333333333
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2516666666666666
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2533333333333333
2019-11-08,0.0,0.45,0.0,0.0,0.0,0.0,0.075,0.075
2019-11-09,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.2699999999999999
2019-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2633333333333333
2019-11-11,0.26,0.0,0.0,0.0,0.0,0.14,0.0666666666666666,0.049999999999999996
2019-11-12,0.0,0.18,0.14,0.0,0.0,0.02,0.0566666666666666,0.04
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166666666666666
2019-11-14,0.02,0.2,0.12,0.0,0.0,0.08,0.0699999999999999,0.013333333333333294
2019-11-15,0.0,0.22,0.02,0.0,0.0,0.0,0.04,0.013333333333333402
2019-11-16,0.0,0.18,0.0,0.0,0.0,0.0,0.03,0.019999999999999997
2019-11-17,0.0,0.18,0.0,0.0,0.0,0.0,0.03,-0.006666666666666599
2019-11-18,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333
2019-11-19,0.12,0.43,0.2,0.0,0.08,0.47,0.2166666666666666,0.16999999999999998
2019-11-20,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.0883333333333334
2019-11-21,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,0.0033333333333332993
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1033333333333333
2019-11-23,3.29,0.0,0.1,0.0,0.0,0.0,0.5650000000000001,0.4666666666666668
2019-11-24,1.69,0.0,0.0,0.18,0.0,0.0,0.3116666666666666,0.3116666666666666
2019-11-25,0.0,0.35,0.0,0.04,0.0,0.06,0.075,0.075
2019-11-26,0.08,0.47,0.0,0.0,0.0,0.0,0.0916666666666666,0.048333333333333305
2019-11-27,0.04,0.0,0.14,0.0,0.0,0.0,0.03,0.016666666666666698
2019-11-28,0.1,0.02,0.0,0.0,0.0,0.37,0.0816666666666666,0.0716666666666666
2019-11-29,0.12,0.2,0.0,0.0,0.0,0.0,0.0533333333333333,0.0
2019-11-30,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,0.0033333333333332993
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,0.28,0.08,0.47,0.0,0.28,1.36,0.4116666666666667,0.40166666666666667
2019-12-03,1.14,0.81,0.3,0.0,0.0,0.0,0.375,0.2133333333333334
2019-12-04,0.0,0.35,0.0,0.0,0.0,0.02,0.0616666666666666,0.035
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105
2019-12-07,0.0,0.0,0.0,0.0,0.0,0.06,0.01,-0.2083333333333333
2019-12-08,0.06,0.06,0.0,0.0,0.0,0.0,0.02,-0.0416666666666666
2019-12-09,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.016666666666666698
2019-12-10,0.26,0.0,0.0,0.0,0.0,0.0,0.0433333333333333,0.04
2019-12-11,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.006666666666666699
2019-12-12,0.02,0.16,0.0,0.0,0.0,0.0,0.03,-0.5016666666666667
2019-12-13,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.006666666666666701
2019-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0366666666666666
2019-12-15,0.0,0.18,0.0,0.0,0.0,0.0,0.03,-0.035
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,0.0,0.0,0.22,0.0,0.0,0.06,0.0466666666666666,-0.2650000000000001
2019-12-18,0.04,0.02,0.31,0.04,0.3,0.1,0.1349999999999999,0.1149999999999999
2019-12-19,0.0,0.02,0.0,0.0,0.02,0.0,0.0066666666666666,-0.0233333333333334
2019-12-20,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.0366666666666667
2019-12-21,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0
2019-12-22,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.14
2019-12-23,1.18,0.0,0.51,0.12,0.51,0.57,0.4816666666666667,0.4716666666666667
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0716666666666666
2019-12-25,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0
2019-12-26,0.0,0.04,0.0,0.0,0.04,0.31,0.065,0.045
2019-12-27,0.02,0.04,0.41,0.75,0.53,0.45,0.3666666666666667,0.33333333333333337
2019-12-28,0.0,0.18,0.0,0.0,0.0,0.0,0.03,0.0
2019-12-29,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,0.0
2019-12-30,0.0,0.0,0.2,0.0,0.35,0.22,0.1283333333333333,0.0916666666666667
2019-12-31,0.02,0.14,0.26,0.16,0.24,0.0,0.1366666666666667,0.06166666666666669
2020-01-01,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,0.0
2020-01-02,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.0033333333333334
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.01
2020-01-05,0.04,0.02,0.0,0.0,0.0,0.0,0.012,0.002
2020-01-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.0233333333333334
2020-01-07,0.0,0.1,0.0,0.0,0.0,0.02,0.024,-0.0193333333333333
2020-01-08,0.1,0.0,1.26,0.65,0.75,0.93,0.6150000000000001,0.6150000000000001
2020-01-09,0.43,0.08,0.06,0.22,0.0,0.04,0.1383333333333333,0.125
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066666666666666
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0616666666666666
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666
2020-01-14,0.0,0.0,0.0,0.02,0.0,0.0,0.0033333333333333,0.0
2020-01-15,0.37,0.0,0.06,0.1,0.06,0.37,0.16,0.16
2020-01-16,0.22,0.1,0.0,0.14,0.02,0.0,0.08,0.0366666666666667
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666
2020-01-18,0.06,0.0,0.0,0.0,0.02,0.14,0.0366666666666666,-0.0033333333333334034
2020-01-19,0.28,0.0,0.0,0.0,0.0,0.39,0.1116666666666666,0.09166666666666659
2020-01-20,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.03
2020-01-21,0.0,0.67,0.0,0.02,0.0,0.0,0.115,0.0916666666666667
2020-01-22,0.0,0.02,0.0,0.0,0.0,0.0,0.004,0.004
2020-01-23,0.02,0.04,0.24,0.0,1.12,0.96,0.3966666666666666,0.3966666666666666
2020-01-24,0.08,0.06,0.2,0.04,0.0,0.02,0.0666666666666666,0.023333333333333296
2020-01-25,0.0,0.18,0.0,0.0,0.0,0.0,0.03,-0.021666666666666598
2020-01-26,0.24,0.1,0.0,0.0,0.06,0.75,0.1916666666666666,0.12
2020-01-27,0.0,0.0,0.0,0.0,0.04,0.81,0.1416666666666667,0.0633333333333334
2020-01-28,0.67,0.0,0.04,0.0,0.16,1.08,0.325,0.315
2020-01-29,2.81,0.04,0.33,1.63,0.18,0.2,0.8650000000000001,0.8283333333333335
2020-01-30,0.0,0.16,0.0,2.17,0.0,0.06,0.3983333333333334,0.3983333333333334
2020-01-31,0.0,0.1,0.0,0.0,0.0,0.22,0.0533333333333333,-0.009999999999999995
2020-02-01,0.0,0.02,0.0,0.0,0.0,0.06,0.0133333333333333,-0.4516666666666667
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333
2020-02-04,0.0,0.55,0.0,0.0,0.0,0.0,0.0916666666666666,-0.08
2020-02-05,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.0066666666666666
2020-02-06,0.0,1.14,0.0,0.0,0.0,0.0,0.1899999999999999,0.10333333333333329
2020-02-07,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.1533333333333333
2020-02-08,0.0,0.28,0.0,0.0,0.0,0.0,0.0466666666666666,0.006666666666666599
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.02,0.0033333333333333,-0.0066666666666667
2020-02-10,0.0,0.39,0.0,0.0,0.0,0.04,0.0716666666666666,0.045
2020-02-11,0.0,0.2,0.0,0.1,0.0,0.0,0.05,0.0366666666666667
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.1,0.0166666666666666,0.0166666666666666
2020-02-13,0.0,0.0,0.55,0.02,0.28,0.41,0.252,0.2453333333333334
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0233333333333333
2020-02-15,0.0,0.02,0.0,0.0,0.1,0.0,0.02,0.0133333333333334
2020-02-16,0.0,0.22,0.65,0.0,0.26,0.16,0.3224999999999999,0.29249999999999987
2020-02-17,0.08,0.73,0.18,0.08,0.41,0.06,0.2566666666666666,0.2533333333333333
2020-02-18,0.0,0.49,0.0,0.02,0.0,0.0,0.085,0.0816666666666667
